num samples: 1000
NUM_TRAIN_SAMPLES: 1000
NUM_TRAIN_BATCHES: 10
NUM_TEST_SAMPLES: 1000
NUM_TEST_BATCHES: 10
BATCH_SIZE: 100
HIDDEN_SIZE: 128
NUM_DYN_EPOCHS: 200
IS_CONTINUOUS: True
USE_MAX: False
../data/final/cml/timeseries_ba20_1k_3.5_restart.pickle
../data/final/edges_ba20.pickle
CONTINUATION: False
CONT_ADDRESS: D:\Uni\BA\ColabOutputs\ba20\2020-12-10T22_50_22.113418
SEED: 0
NUM_DYN_EPOCHS: 200
NUM_DYN_EPOCHS_INIT: 200
DETECT_EARLY_CONVERGENCE: False
RESET_DYN_LEARNER_EVERY_NTH_GEN: 1
POP_SIZE: 10
NEWPOP_SIZE: 40
NUM_GEN: 45
USE_NODEWISE_EVALUATION: False
USE_EVALEPOCH_FOR_GUIDED_MUTATION: False
USE_DETERMINISTIC_EVAL: False
FORMAT: standard
--------------------- Start training ------------------------
evaluating individudal 0 - cd42b8bc4fdaa1fb. Mean loss in evaluation epoch: 0.0476723313331604, epochs needed: 200
evaluating individudal 12 - 8d1fbb2e49099699. Mean loss in evaluation epoch: 0.0347515232861042, epochs needed: 200
evaluating individudal 13 - 33a3ea94b47bc0f8. Mean loss in evaluation epoch: 0.023434607312083244, epochs needed: 200
evaluating individudal 14 - dbdea497fab3ce45. Mean loss in evaluation epoch: 0.03715318441390991, epochs needed: 200
evaluating individudal 15 - 358ab93eb4532876. Mean loss in evaluation epoch: 0.0359109528362751, epochs needed: 200
evaluating individudal 16 - 40b893b121541c8e. Mean loss in evaluation epoch: 0.028935283422470093, epochs needed: 200
evaluating individudal 17 - b394dd27f15cca5b. Mean loss in evaluation epoch: 0.06677395850419998, epochs needed: 200
evaluating individudal 18 - 26f44f174a7c3c47. Mean loss in evaluation epoch: 0.029583221301436424, epochs needed: 200
evaluating individudal 19 - 42731f91f5341bfa. Mean loss in evaluation epoch: 0.02209271304309368, epochs needed: 200
evaluating individudal 20 - 61415a1f552dbc1b. Mean loss in evaluation epoch: 0.02319062128663063, epochs needed: 200
evaluating individudal 21 - c0f6786f1fa495ea. Mean loss in evaluation epoch: 0.029411057010293007, epochs needed: 200
evaluating individudal 22 - 64a916a55e003c96. Mean loss in evaluation epoch: 0.020609786733984947, epochs needed: 200
evaluating individudal 23 - 0e20a28e4010538c. Mean loss in evaluation epoch: 0.038605690002441406, epochs needed: 200
evaluating individudal 24 - 762525e8ee93d001. Mean loss in evaluation epoch: 0.037916526198387146, epochs needed: 200
evaluating individudal 25 - 6847be7587068c75. Mean loss in evaluation epoch: 0.022268561646342278, epochs needed: 200
evaluating individudal 26 - 1b3c6bb2bceeae27. Mean loss in evaluation epoch: 0.020560240373015404, epochs needed: 200
evaluating individudal 27 - e4d5e1f075ed83e1. Mean loss in evaluation epoch: 0.039378389716148376, epochs needed: 200
evaluating individudal 28 - 27600f264ad30909. Mean loss in evaluation epoch: 0.02119590900838375, epochs needed: 200
evaluating individudal 29 - 21eeb4910866d00c. Mean loss in evaluation epoch: 0.027983669191598892, epochs needed: 200
evaluating individudal 30 - 5ce7e45cfed2d8ef. Mean loss in evaluation epoch: 0.02629086934030056, epochs needed: 200
evaluating individudal 31 - d21c1494f9145c76. Mean loss in evaluation epoch: 0.031517866998910904, epochs needed: 200
evaluating individudal 32 - 5359c3a4957980fd. Mean loss in evaluation epoch: 0.025374317541718483, epochs needed: 200
evaluating individudal 33 - 73716bcae36a8bc1. Mean loss in evaluation epoch: 0.02146078832447529, epochs needed: 200
evaluating individudal 34 - 31fd72a5eb7d6b48. Mean loss in evaluation epoch: 0.027813611552119255, epochs needed: 200
evaluating individudal 35 - 64501792b063e999. Mean loss in evaluation epoch: 0.03162336349487305, epochs needed: 200
evaluating individudal 36 - a599e4cebed76595. Mean loss in evaluation epoch: 0.03418564423918724, epochs needed: 200
evaluating individudal 37 - 70c1092bf2fd3f5e. Mean loss in evaluation epoch: 0.02483738772571087, epochs needed: 200
evaluating individudal 38 - 79adfb9c89cc4baa. Mean loss in evaluation epoch: 0.03634020313620567, epochs needed: 200
evaluating individudal 39 - b3209b97189ea3ed. Mean loss in evaluation epoch: 0.027468109503388405, epochs needed: 200
evaluating individudal 0 - 3ee73c84f02d8f67. Mean loss in evaluation epoch: 0.010757338255643845, epochs needed: 200
evaluating individudal 1 - 10f42eae662e0b37. Mean loss in evaluation epoch: 0.01195355225354433, epochs needed: 200
evaluating individudal 2 - 8197477c32b4d26f. Mean loss in evaluation epoch: 0.012509383261203766, epochs needed: 200
evaluating individudal 3 - 7396a9b90c1f9d90. Mean loss in evaluation epoch: 0.01448551844805479, epochs needed: 200
evaluating individudal 4 - 6e9c0fcabf90e5fb. Mean loss in evaluation epoch: 0.014804414473474026, epochs needed: 200
evaluating individudal 5 - 0ff13b53cc19624d. Mean loss in evaluation epoch: 0.01678984984755516, epochs needed: 200
evaluating individudal 6 - 751ffd3619713eb4. Mean loss in evaluation epoch: 0.015941321849822998, epochs needed: 200
evaluating individudal 7 - 48f8f56c5a15dd1a. Mean loss in evaluation epoch: 0.015189820900559425, epochs needed: 200
evaluating individudal 8 - bcb90d8461840a56. Mean loss in evaluation epoch: 0.01470447238534689, epochs needed: 200
evaluating individudal 9 - 2499644d593dc8cb. Mean loss in evaluation epoch: 0.02280152402818203, epochs needed: 200
Round 23 done. -----------------------------------------
------------------------- TRACKING ---------------------------
Matrix Hash: 3ee73c84f02d8f67, num_times_seen_before: 2
ACC: 0.9842105263157894
TPR/FPR: 0.9722222222222222, 0.012987012987012988
Loss: 0.010757338255643845
Timestamp: 59873.00027229902
---------------------------------------------------------------
evaluating individudal 0 - 1b1917b50b22ad81. Mean loss in evaluation epoch: 0.03367176651954651, epochs needed: 200
evaluating individudal 1 - 1edcec7bb89b72e0. Mean loss in evaluation epoch: 0.016589004546403885, epochs needed: 200
evaluating individudal 2 - c5a0d572ee9626ce. Mean loss in evaluation epoch: 0.02693251334130764, epochs needed: 200
evaluating individudal 3 - b2629988facb7f68. Mean loss in evaluation epoch: 0.02111874520778656, epochs needed: 200
evaluating individudal 4 - 6aecf559b8b17c6d. Mean loss in evaluation epoch: 0.024904165416955948, epochs needed: 200
evaluating individudal 5 - 7d7d0a83a8f06685. Mean loss in evaluation epoch: 0.021832380443811417, epochs needed: 200
evaluating individudal 6 - 4459ffab5e6a4629. Mean loss in evaluation epoch: 0.029752571135759354, epochs needed: 200
evaluating individudal 7 - fa4450be1f3aa6e9. Mean loss in evaluation epoch: 0.018475184217095375, epochs needed: 200
evaluating individudal 8 - 5dcaf35596a9e77b. Mean loss in evaluation epoch: 0.028181573376059532, epochs needed: 200
evaluating individudal 9 - 2960c74b6e51d198. Mean loss in evaluation epoch: 0.03108004294335842, epochs needed: 200
evaluating individudal 10 - 0dfa84d54b0c23b0. Mean loss in evaluation epoch: 0.02328607253730297, epochs needed: 200
evaluating individudal 11 - a55f76df697c0ab6. Mean loss in evaluation epoch: 0.02572348527610302, epochs needed: 200
evaluating individudal 12 - 01e6df35bb498812. Mean loss in evaluation epoch: 0.03922547027468681, epochs needed: 200
evaluating individudal 13 - 0e0b721c270ab5a5. Mean loss in evaluation epoch: 0.021743396297097206, epochs needed: 200
evaluating individudal 14 - 1502c155b80ea1cf. Mean loss in evaluation epoch: 0.02516390196979046, epochs needed: 200
evaluating individudal 15 - 909f98b3209ebb23. Mean loss in evaluation epoch: 0.013329300098121166, epochs needed: 200
evaluating individudal 16 - daf562921c02cbb3. Mean loss in evaluation epoch: 0.02789212204515934, epochs needed: 200
evaluating individudal 17 - b953fc3e31f288a2. Mean loss in evaluation epoch: 0.028132719919085503, epochs needed: 200
evaluating individudal 18 - dc76703e943da7ca. Mean loss in evaluation epoch: 0.025395823642611504, epochs needed: 200
evaluating individudal 19 - d1d418082fa678ec. Mean loss in evaluation epoch: 0.0346173532307148, epochs needed: 200
evaluating individudal 20 - 094ab5e628523c97. Mean loss in evaluation epoch: 0.022702250629663467, epochs needed: 200
evaluating individudal 21 - 8e36ad6863dc947a. Mean loss in evaluation epoch: 0.04310932382941246, epochs needed: 200
evaluating individudal 22 - dee5d650adf816f1. Mean loss in evaluation epoch: 0.0220396239310503, epochs needed: 200
evaluating individudal 23 - e04a6d52dd8938fd. Mean loss in evaluation epoch: 0.03706396371126175, epochs needed: 200
evaluating individudal 24 - 26adeec7ac69ef14. Mean loss in evaluation epoch: 0.022012213245034218, epochs needed: 200
evaluating individudal 25 - a159ced31132eab4. Mean loss in evaluation epoch: 0.01851755380630493, epochs needed: 200
evaluating individudal 26 - 645564fe10ff7b6f. Mean loss in evaluation epoch: 0.026549650356173515, epochs needed: 200
evaluating individudal 27 - 5d43581fb35a704c. Mean loss in evaluation epoch: 0.01852339692413807, epochs needed: 200
evaluating individudal 28 - 42dc93343a9dbe09. Mean loss in evaluation epoch: 0.03515453264117241, epochs needed: 200
evaluating individudal 29 - 1cb07f6ff79a96b5. Mean loss in evaluation epoch: 0.03221147879958153, epochs needed: 200
evaluating individudal 30 - b678ec6e688eae9b. Mean loss in evaluation epoch: 0.03032025136053562, epochs needed: 200
evaluating individudal 31 - 07f5da8e22606128. Mean loss in evaluation epoch: 0.03197502717375755, epochs needed: 200
evaluating individudal 32 - 0f66e18e90b0d6e2. Mean loss in evaluation epoch: 0.01938212476670742, epochs needed: 200
evaluating individudal 33 - 1121da0169da5eac. Mean loss in evaluation epoch: 0.019854968413710594, epochs needed: 200
evaluating individudal 34 - 11aa2b8374b39c9c. Mean loss in evaluation epoch: 0.0185778196901083, epochs needed: 200
evaluating individudal 35 - 4783524d0ed13e83. Mean loss in evaluation epoch: 0.03711378574371338, epochs needed: 200
evaluating individudal 36 - f0955c60808ccfa3. Mean loss in evaluation epoch: 0.016412906348705292, epochs needed: 200
evaluating individudal 37 - 24a0b55c1effa7db. Mean loss in evaluation epoch: 0.023852048441767693, epochs needed: 200
evaluating individudal 38 - 1129b91b1ca14e40. Mean loss in evaluation epoch: 0.014632451348006725, epochs needed: 200
evaluating individudal 39 - 8c5f54b361fca200. Mean loss in evaluation epoch: 0.021562639623880386, epochs needed: 200
evaluating individudal 0 - 3ee73c84f02d8f67. Mean loss in evaluation epoch: 0.012280421331524849, epochs needed: 200
evaluating individudal 1 - 10f42eae662e0b37. Mean loss in evaluation epoch: 0.01033578161150217, epochs needed: 200
evaluating individudal 2 - 8197477c32b4d26f. Mean loss in evaluation epoch: 0.01330531109124422, epochs needed: 200
evaluating individudal 3 - 7396a9b90c1f9d90. Mean loss in evaluation epoch: 0.014514229260385036, epochs needed: 200
evaluating individudal 4 - bcb90d8461840a56. Mean loss in evaluation epoch: 0.01577714830636978, epochs needed: 200
evaluating individudal 5 - 6e9c0fcabf90e5fb. Mean loss in evaluation epoch: 0.015429124236106873, epochs needed: 200
evaluating individudal 6 - 48f8f56c5a15dd1a. Mean loss in evaluation epoch: 0.017719170078635216, epochs needed: 200
evaluating individudal 7 - 751ffd3619713eb4. Mean loss in evaluation epoch: 0.01953771710395813, epochs needed: 200
evaluating individudal 8 - 0ff13b53cc19624d. Mean loss in evaluation epoch: 0.014142158441245556, epochs needed: 200
evaluating individudal 9 - 1b3c6bb2bceeae27. Mean loss in evaluation epoch: 0.01810159720480442, epochs needed: 200
Round 24 done. -----------------------------------------
------------------------- TRACKING ---------------------------
Matrix Hash: 10f42eae662e0b37, num_times_seen_before: 4
ACC: 0.9789473684210527
TPR/FPR: 1.0, 0.025974025974025976
Loss: 0.01033578161150217
Timestamp: 62480.20296406801
---------------------------------------------------------------
evaluating individudal 0 - 0654af1cca909a62. Mean loss in evaluation epoch: 0.02981962077319622, epochs needed: 200
evaluating individudal 1 - dd64c752df2d9321. Mean loss in evaluation epoch: 0.03506610915064812, epochs needed: 200
evaluating individudal 2 - 5a6479cc9e920446. Mean loss in evaluation epoch: 0.03192467242479324, epochs needed: 200
evaluating individudal 3 - 04ee3c23833fc847. Mean loss in evaluation epoch: 0.027268413454294205, epochs needed: 200
evaluating individudal 4 - c9a6622a0e45227f. Mean loss in evaluation epoch: 0.026201223954558372, epochs needed: 200
evaluating individudal 5 - 1f045553ee619cf0. Mean loss in evaluation epoch: 0.031301144510507584, epochs needed: 200
evaluating individudal 6 - 2936a511b6a7f8f1. Mean loss in evaluation epoch: 0.03274230286478996, epochs needed: 200
evaluating individudal 7 - 620f1552fb570e3a. Mean loss in evaluation epoch: 0.037382107228040695, epochs needed: 200
evaluating individudal 8 - 445262c8241bae83. Mean loss in evaluation epoch: 0.02657110057771206, epochs needed: 200
evaluating individudal 9 - fcc2568e3930ed37. Mean loss in evaluation epoch: 0.010506688617169857, epochs needed: 200
evaluating individudal 10 - 480d81f9431f74a9. Mean loss in evaluation epoch: 0.039261702448129654, epochs needed: 200
evaluating individudal 11 - 25e1850ba06125d0. Mean loss in evaluation epoch: 0.038874682039022446, epochs needed: 200
evaluating individudal 12 - 8d7cc519736b92eb. Mean loss in evaluation epoch: 0.030988065525889397, epochs needed: 200
evaluating individudal 13 - b30b825640fef159. Mean loss in evaluation epoch: 0.03065621294081211, epochs needed: 200
evaluating individudal 14 - 8c2af1ab3f12e1f7. Mean loss in evaluation epoch: 0.03154957294464111, epochs needed: 200
evaluating individudal 15 - fee6227358e8c59c. Mean loss in evaluation epoch: 0.030848026275634766, epochs needed: 200
evaluating individudal 16 - 2e8cfe25187ee2f1. Mean loss in evaluation epoch: 0.024166138842701912, epochs needed: 200
evaluating individudal 17 - 66e20c304541da6d. Mean loss in evaluation epoch: 0.03022587113082409, epochs needed: 200
evaluating individudal 18 - 40b069d677da1248. Mean loss in evaluation epoch: 0.02259836532175541, epochs needed: 200
evaluating individudal 19 - 247ee0d0e9a5b310. Mean loss in evaluation epoch: 0.024689260870218277, epochs needed: 200
evaluating individudal 20 - 0e7bb909081fce14. Mean loss in evaluation epoch: 0.03635017201304436, epochs needed: 200
evaluating individudal 21 - 7c4f12e8dfd6ccf9. Mean loss in evaluation epoch: 0.03290250897407532, epochs needed: 200
evaluating individudal 22 - 309d1027496d1f49. Mean loss in evaluation epoch: 0.02538609877228737, epochs needed: 200
evaluating individudal 23 - f56277496a467004. Mean loss in evaluation epoch: 0.02404647320508957, epochs needed: 200
evaluating individudal 24 - 3494d61b1377234e. Mean loss in evaluation epoch: 0.021404270082712173, epochs needed: 200
evaluating individudal 25 - b9cd838cf0ae594c. Mean loss in evaluation epoch: 0.015676317736506462, epochs needed: 200
evaluating individudal 26 - 0076e3f296e6de24. Mean loss in evaluation epoch: 0.030068013817071915, epochs needed: 200
evaluating individudal 27 - fbeec029bce8f6dc. Mean loss in evaluation epoch: 0.0200373325496912, epochs needed: 200
evaluating individudal 28 - 2a7d35552d339855. Mean loss in evaluation epoch: 0.02977709472179413, epochs needed: 200
evaluating individudal 29 - 18e8b09be4728be5. Mean loss in evaluation epoch: 0.028536682948470116, epochs needed: 200
evaluating individudal 30 - 7923b2805006fa1b. Mean loss in evaluation epoch: 0.020988408476114273, epochs needed: 200
evaluating individudal 31 - d54c456e3bbf8c16. Mean loss in evaluation epoch: 0.030404914170503616, epochs needed: 200
evaluating individudal 32 - 4eb270ff626dc8d8. Mean loss in evaluation epoch: 0.031180119141936302, epochs needed: 200
evaluating individudal 33 - c807e0615f2bc003. Mean loss in evaluation epoch: 0.015087845735251904, epochs needed: 200
evaluating individudal 34 - 5c28995e706081d4. Mean loss in evaluation epoch: 0.038408972322940826, epochs needed: 200
evaluating individudal 35 - 1eff5718900abd2b. Mean loss in evaluation epoch: 0.029383525252342224, epochs needed: 200
evaluating individudal 36 - cd7803fb43de0d09. Mean loss in evaluation epoch: 0.02184123732149601, epochs needed: 200
evaluating individudal 37 - 7fc96cd321551375. Mean loss in evaluation epoch: 0.03394398093223572, epochs needed: 200
evaluating individudal 38 - 08b7f09d4ef2aa99. Mean loss in evaluation epoch: 0.019075492396950722, epochs needed: 200
evaluating individudal 39 - 3ccb7831b81a112f. Mean loss in evaluation epoch: 0.033447857946157455, epochs needed: 200
evaluating individudal 0 - 10f42eae662e0b37. Mean loss in evaluation epoch: 0.010585340671241283, epochs needed: 200
evaluating individudal 1 - 3ee73c84f02d8f67. Mean loss in evaluation epoch: 0.012415054254233837, epochs needed: 200
evaluating individudal 2 - 8197477c32b4d26f. Mean loss in evaluation epoch: 0.01003461703658104, epochs needed: 200
evaluating individudal 3 - 909f98b3209ebb23. Mean loss in evaluation epoch: 0.014046800322830677, epochs needed: 200
evaluating individudal 4 - 0ff13b53cc19624d. Mean loss in evaluation epoch: 0.014536919072270393, epochs needed: 200
evaluating individudal 5 - 7396a9b90c1f9d90. Mean loss in evaluation epoch: 0.015099314041435719, epochs needed: 200
evaluating individudal 6 - 1129b91b1ca14e40. Mean loss in evaluation epoch: 0.016210630536079407, epochs needed: 200
evaluating individudal 7 - 6e9c0fcabf90e5fb. Mean loss in evaluation epoch: 0.015388808213174343, epochs needed: 200
evaluating individudal 8 - bcb90d8461840a56. Mean loss in evaluation epoch: 0.015608491376042366, epochs needed: 200
evaluating individudal 9 - f0955c60808ccfa3. Mean loss in evaluation epoch: 0.017192279919981956, epochs needed: 200
Round 25 done. -----------------------------------------
------------------------- TRACKING ---------------------------
Matrix Hash: 8197477c32b4d26f, num_times_seen_before: 5
ACC: 0.9842105263157894
TPR/FPR: 1.0, 0.01948051948051948
Loss: 0.01003461703658104
Timestamp: 65090.87790017002
---------------------------------------------------------------
evaluating individudal 0 - 8cdb1c7d4363a8b4. 
