num samples: 10000
NUM_TRAIN_SAMPLES: 9999
NUM_TRAIN_BATCHES: 100
NUM_TEST_SAMPLES: 9999
NUM_TEST_BATCHES: 100
BATCH_SIZE: 100
HIDDEN_SIZE: 128
NUM_DYN_EPOCHS: 20
IS_CONTINUOUS: False
USE_MAX: False
../data/final/netrd/SIS/timeseries_ba20_10k_0.1.pickle
../data/final/edges_ba20.pickle
CONTINUATION: False
CONT_ADDRESS: D:\Uni\BA\ColabOutputs\ba20\2020-12-10T22_50_22.113418
SEED: 0
NUM_DYN_EPOCHS: 20
NUM_DYN_EPOCHS_INIT: 20
DETECT_EARLY_CONVERGENCE: False
RESET_DYN_LEARNER_EVERY_NTH_GEN: 1
POP_SIZE: 10
NEWPOP_SIZE: 40
NUM_GEN: 45
USE_NODEWISE_EVALUATION: False
USE_EVALEPOCH_FOR_GUIDED_MUTATION: False
USE_DETERMINISTIC_EVAL: False
FORMAT: timeseries
--------------------- Start training ------------------------
evaluating individudal 0 - 6d06be3a329eb804. Mean loss in evaluation epoch: 0.32334470748901367, epochs needed: 20
evaluating individudal 8 - bb93dbf3b2fd5024. Mean loss in evaluation epoch: 0.3171990215778351, epochs needed: 20
evaluating individudal 9 - a1e1dbfe8af296f6. Mean loss in evaluation epoch: 0.3171161115169525, epochs needed: 20
Round 17 done. -----------------------------------------
------------------------- TRACKING ---------------------------
Matrix Hash: 733d7775644e253f, num_times_seen_before: 0
ACC: 0.43157894736842106
TPR/FPR: 0.5, 0.5844155844155844
Loss: 0.31629547476768494
Timestamp: 10000.681004653
---------------------------------------------------------------
evaluating individudal 0 - dbaf92c973b5673c. Mean loss in evaluation epoch: 0.31921133399009705, epochs needed: 20
evaluating individudal 1 - d73d8244e30a7d9a. Mean loss in evaluation epoch: 0.3186231851577759, epochs needed: 20
evaluating individudal 2 - 98e059e1bff9ec17. Mean loss in evaluation epoch: 0.3210117518901825, epochs needed: 20
evaluating individudal 3 - 9bd8572e5a2b94cf. Mean loss in evaluation epoch: 0.3177874684333801, epochs needed: 20
evaluating individudal 4 - 70d3fedcdfd0fd13. Mean loss in evaluation epoch: 0.3196794390678406, epochs needed: 20
evaluating individudal 5 - b160ef9b003dbb2b. Mean loss in evaluation epoch: 0.3193381726741791, epochs needed: 20
evaluating individudal 6 - 40b6eef25cca641e. Mean loss in evaluation epoch: 0.31993117928504944, epochs needed: 20
evaluating individudal 7 - 6eaef474c14298cd. Mean loss in evaluation epoch: 0.3184373378753662, epochs needed: 20
evaluating individudal 8 - 286ed7b33b0f3db9. Mean loss in evaluation epoch: 0.31736475229263306, epochs needed: 20
evaluating individudal 9 - 4a1643b6991f5c73. Mean loss in evaluation epoch: 0.3194623589515686, epochs needed: 20
evaluating individudal 10 - 58563e50fc7fedee. Mean loss in evaluation epoch: 0.31823986768722534, epochs needed: 20
evaluating individudal 11 - 65137324de15763b. Mean loss in evaluation epoch: 0.31716617941856384, epochs needed: 20
evaluating individudal 12 - c26605e1636d1895. Mean loss in evaluation epoch: 0.3188730478286743, epochs needed: 20
evaluating individudal 13 - 09c1130d4bbf6650. Mean loss in evaluation epoch: 0.31826478242874146, epochs needed: 20
evaluating individudal 14 - 62510615dcf2ef1f. Mean loss in evaluation epoch: 0.317766010761261, epochs needed: 20
evaluating individudal 15 - 4fce12bfad3f0276. Mean loss in evaluation epoch: 0.31900492310523987, epochs needed: 20
evaluating individudal 16 - 57541df3b1f7ba19. Mean loss in evaluation epoch: 0.31734269857406616, epochs needed: 20
evaluating individudal 17 - f78c87053574327b. Mean loss in evaluation epoch: 0.31779125332832336, epochs needed: 20
evaluating individudal 18 - ec65ca6b8f5083db. Mean loss in evaluation epoch: 0.32043036818504333, epochs needed: 20
evaluating individudal 19 - 95049ea291053f2e. Mean loss in evaluation epoch: 0.31919634342193604, epochs needed: 20
evaluating individudal 20 - 0cf13fdb6846b19b. Mean loss in evaluation epoch: 0.3187120854854584, epochs needed: 20
evaluating individudal 21 - 2718254646741af6. Mean loss in evaluation epoch: 0.3188905715942383, epochs needed: 20
evaluating individudal 22 - 24c073e43cd8477e. Mean loss in evaluation epoch: 0.3200990855693817, epochs needed: 20
evaluating individudal 23 - 48fb4b69bfd45e88. Mean loss in evaluation epoch: 0.3183751702308655, epochs needed: 20
evaluating individudal 24 - 4d6676917ee4809e. Mean loss in evaluation epoch: 0.31973162293434143, epochs needed: 20
evaluating individudal 25 - 21436381fb860fcd. Mean loss in evaluation epoch: 0.3202911615371704, epochs needed: 20
evaluating individudal 26 - da35c941cdf190cc. Mean loss in evaluation epoch: 0.31766241788864136, epochs needed: 20
evaluating individudal 27 - 3240b0985e13bcc9. Mean loss in evaluation epoch: 0.32066208124160767, epochs needed: 20
evaluating individudal 28 - 3275656e8a73b8c4. Mean loss in evaluation epoch: 0.3186644911766052, epochs needed: 20
evaluating individudal 29 - 09bde8774dcb93c9. Mean loss in evaluation epoch: 0.31931862235069275, epochs needed: 20
evaluating individudal 30 - 722543e497dfefdd. Mean loss in evaluation epoch: 0.31893467903137207, epochs needed: 20
evaluating individudal 31 - dbdceb1e4b1a8b7b. Mean loss in evaluation epoch: 0.3179547190666199, epochs needed: 20
evaluating individudal 32 - b6f1b93ae0592917. Mean loss in evaluation epoch: 0.3183790445327759, epochs needed: 20
evaluating individudal 33 - 5d279f22919b9b0d. Mean loss in evaluation epoch: 0.3188525140285492, epochs needed: 20
evaluating individudal 34 - 54b8ef6f06653dc5. Mean loss in evaluation epoch: 0.3172242045402527, epochs needed: 20
evaluating individudal 35 - 95df47d9977778e8. Mean loss in evaluation epoch: 0.31876039505004883, epochs needed: 20
evaluating individudal 36 - fcd8f2892efceaa5. Mean loss in evaluation epoch: 0.3185328245162964, epochs needed: 20
evaluating individudal 37 - 9137d47d4613f0f5. Mean loss in evaluation epoch: 0.3178695738315582, epochs needed: 20
evaluating individudal 38 - 2c8d4e25a88d58d7. Mean loss in evaluation epoch: 0.3197924792766571, epochs needed: 20
evaluating individudal 39 - 3ecda951354cdf1d. Mean loss in evaluation epoch: 0.3191482722759247, epochs needed: 20
evaluating individudal 0 - 733d7775644e253f. Mean loss in evaluation epoch: 0.31660088896751404, epochs needed: 20
evaluating individudal 1 - b42a0494cc4b6381. Mean loss in evaluation epoch: 0.3164014220237732, epochs needed: 20
evaluating individudal 2 - 82181a9f1c7f4453. Mean loss in evaluation epoch: 0.3165423572063446, epochs needed: 20
evaluating individudal 3 - 276655ae5c8ff47e. Mean loss in evaluation epoch: 0.31682485342025757, epochs needed: 20
evaluating individudal 4 - b59d6e48de404332. Mean loss in evaluation epoch: 0.3175228536128998, epochs needed: 20
evaluating individudal 5 - 1c39b818034e1a2b. Mean loss in evaluation epoch: 0.31676122546195984, epochs needed: 20
evaluating individudal 6 - e14b4d4a333b66f4. Mean loss in evaluation epoch: 0.3165706396102905, epochs needed: 20
evaluating individudal 7 - 2b9bf39fe37da034. Mean loss in evaluation epoch: 0.31777194142341614, epochs needed: 20
evaluating individudal 8 - c46d011eac38de5d. Mean loss in evaluation epoch: 0.3171578049659729, epochs needed: 20
evaluating individudal 9 - 166481ec8bddbf33. Mean loss in evaluation epoch: 0.31668028235435486, epochs needed: 20
Round 18 done. -----------------------------------------
------------------------- TRACKING ---------------------------
Matrix Hash: b42a0494cc4b6381, num_times_seen_before: 0
ACC: 0.42105263157894735
TPR/FPR: 0.5, 0.5974025974025974
Loss: 0.3164014220237732
Timestamp: 10615.316847102004
---------------------------------------------------------------
evaluating individudal 0 - c7109930ac00e023. Mean loss in evaluation epoch: 0.3172861933708191, epochs needed: 20
evaluating individudal 1 - b1e87f2ba39b2762. Mean loss in evaluation epoch: 0.31926411390304565, epochs needed: 20
evaluating individudal 2 - 14d45483b03f42be. Mean loss in evaluation epoch: 0.3186992108821869, epochs needed: 20
evaluating individudal 3 - d4e9a3f7eb4088eb. Mean loss in evaluation epoch: 0.3186948597431183, epochs needed: 20
evaluating individudal 4 - 45593150fd55bab8. Mean loss in evaluation epoch: 0.3197806775569916, epochs needed: 20
evaluating individudal 5 - 9fd44bcfba507560. Mean loss in evaluation epoch: 0.3192095458507538, epochs needed: 20
evaluating individudal 6 - f8439af35c15e602. Mean loss in evaluation epoch: 0.3196702003479004, epochs needed: 20
evaluating individudal 7 - 2458ee8277a5048e. Mean loss in evaluation epoch: 0.31727713346481323, epochs needed: 20
evaluating individudal 8 - 27e3ebcbd779d3ef. Mean loss in evaluation epoch: 0.3218947947025299, epochs needed: 20
evaluating individudal 9 - 0e77eff05eb4c383. Mean loss in evaluation epoch: 0.3207021951675415, epochs needed: 20
evaluating individudal 10 - 6b292bb22899db86. Mean loss in evaluation epoch: 0.31741005182266235, epochs needed: 20
evaluating individudal 11 - 32a90c4ef6032fee. Mean loss in evaluation epoch: 0.3192107379436493, epochs needed: 20
evaluating individudal 12 - faf40e4d9adad69e. Mean loss in evaluation epoch: 0.3179645836353302, epochs needed: 20
evaluating individudal 13 - ec84ca3e3017f395. Mean loss in evaluation epoch: 0.3182823061943054, epochs needed: 20
evaluating individudal 14 - 63c650dc0bd70567. Mean loss in evaluation epoch: 0.3164742887020111, epochs needed: 20
evaluating individudal 15 - ce1f507ed515da29. Mean loss in evaluation epoch: 0.3191142976284027, epochs needed: 20
evaluating individudal 16 - 0389644ab33dbb14. Mean loss in evaluation epoch: 0.32047146558761597, epochs needed: 20
evaluating individudal 17 - 84b14714e240c479. Mean loss in evaluation epoch: 0.3209349513053894, epochs needed: 20
evaluating individudal 18 - 26663fa5ec67537f. Mean loss in evaluation epoch: 0.3171040117740631, epochs needed: 20
evaluating individudal 19 - 9104b4c2eb6cbed0. Mean loss in evaluation epoch: 0.31775936484336853, epochs needed: 20
evaluating individudal 20 - d1bda78cd4e89e1d. Mean loss in evaluation epoch: 0.3200575113296509, epochs needed: 20
evaluating individudal 21 - f5a1ead6cb977b1f. Mean loss in evaluation epoch: 0.3192840814590454, epochs needed: 20
evaluating individudal 22 - 3c2cdbb2d0b53202. Mean loss in evaluation epoch: 0.3166610896587372, epochs needed: 20
evaluating individudal 23 - 416c2dd0e1777862. Mean loss in evaluation epoch: 0.3174123167991638, epochs needed: 20
evaluating individudal 24 - 35d941da414ea944. Mean loss in evaluation epoch: 0.31794846057891846, epochs needed: 20
evaluating individudal 25 - 6fd0f8c4f56e05f0. Mean loss in evaluation epoch: 0.31934982538223267, epochs needed: 20
evaluating individudal 26 - 2d75a84065c1c9b9. Mean loss in evaluation epoch: 0.31939786672592163, epochs needed: 20
evaluating individudal 27 - dd1a69f091e19f1d. Mean loss in evaluation epoch: 0.3179963529109955, epochs needed: 20
evaluating individudal 28 - 11b368f5ee3c4568. Mean loss in evaluation epoch: 0.31902235746383667, epochs needed: 20
evaluating individudal 29 - 1637975881f55383. Mean loss in evaluation epoch: 0.3194318115711212, epochs needed: 20
evaluating individudal 30 - 378bbd8f693d2661. Mean loss in evaluation epoch: 0.3180725574493408, epochs needed: 20
evaluating individudal 31 - e904894558ede18d. Mean loss in evaluation epoch: 0.3180581331253052, epochs needed: 20
evaluating individudal 32 - 881d97e41c4591e4. Mean loss in evaluation epoch: 0.32048410177230835, epochs needed: 20
evaluating individudal 33 - defc7d32b289eb71. Mean loss in evaluation epoch: 0.31761789321899414, epochs needed: 20
evaluating individudal 34 - 52d2b6520275083a. Mean loss in evaluation epoch: 0.3179338276386261, epochs needed: 20
evaluating individudal 35 - 247db53b0fad2c1e. Mean loss in evaluation epoch: 0.32054415345191956, epochs needed: 20
evaluating individudal 36 - b4c09189b4eb3705. Mean loss in evaluation epoch: 0.32071784138679504, epochs needed: 20
evaluating individudal 37 - c576d5fcb826577f. Mean loss in evaluation epoch: 0.31631046533584595, epochs needed: 20
evaluating individudal 38 - 586b878d8d7d6221. Mean loss in evaluation epoch: 0.3179990351200104, epochs needed: 20
evaluating individudal 39 - 28b7514f1ac5299f. Mean loss in evaluation epoch: 0.3187650740146637, epochs needed: 20
evaluating individudal 0 - b42a0494cc4b6381. Mean loss in evaluation epoch: 0.3167033791542053, epochs needed: 20
evaluating individudal 1 - 82181a9f1c7f4453. Mean loss in evaluation epoch: 0.31802719831466675, epochs needed: 20
evaluating individudal 2 - e14b4d4a333b66f4. Mean loss in evaluation epoch: 0.3165760934352875, epochs needed: 20
evaluating individudal 3 - 733d7775644e253f. Mean loss in evaluation epoch: 0.31622859835624695, epochs needed: 20
evaluating individudal 4 - 166481ec8bddbf33. Mean loss in evaluation epoch: 0.31659168004989624, epochs needed: 20
evaluating individudal 5 - 1c39b818034e1a2b. Mean loss in evaluation epoch: 0.31712618470191956, epochs needed: 20
evaluating individudal 6 - 276655ae5c8ff47e. Mean loss in evaluation epoch: 0.3169383704662323, epochs needed: 20
evaluating individudal 7 - c46d011eac38de5d. Mean loss in evaluation epoch: 0.31650733947753906, epochs needed: 20
evaluating individudal 8 - 65137324de15763b. Mean loss in evaluation epoch: 0.3175347149372101, epochs needed: 20
evaluating individudal 9 - 54b8ef6f06653dc5. Mean loss in evaluation epoch: 0.3177337050437927, epochs needed: 20
Round 19 done. -----------------------------------------
------------------------- TRACKING ---------------------------
Matrix Hash: 733d7775644e253f, num_times_seen_before: 1
ACC: 0.43157894736842106
TPR/FPR: 0.5, 0.5844155844155844
Loss: 0.31622859835624695
Timestamp: 11223.255829198002
---------------------------------------------------------------
evaluating individudal 0 - 1cb5d5ee1e31692c. Mean loss in evaluation epoch: 0.31999671459198, epochs needed: 20
evaluating individudal 1 - 5b2bd2db4b3d69fc. Mean loss in evaluation epoch: 0.3188619911670685, epochs needed: 20
evaluating individudal 2 - 80c8440c8bb7eccf. Mean loss in evaluation epoch: 0.3183821737766266, epochs needed: 20
evaluating individudal 3 - cac048497fb7f59d. Mean loss in evaluation epoch: 0.3190705180168152, epochs needed: 20
evaluating individudal 4 - e5c9a6765cec8b01. Mean loss in evaluation epoch: 0.320800244808197, epochs needed: 20
evaluating individudal 5 - 8d45746fcea3a9e6. Mean loss in evaluation epoch: 0.3169717490673065, epochs needed: 20
evaluating individudal 6 - 72185e19cfe7f2eb. Mean loss in evaluation epoch: 0.31898605823516846, epochs needed: 20
evaluating individudal 7 - 5a4d23147930e292. Mean loss in evaluation epoch: 0.32048386335372925, epochs needed: 20
evaluating individudal 8 - 622238200e317bfe. Mean loss in evaluation epoch: 0.3174050748348236, epochs needed: 20
evaluating individudal 9 - 42fb19f421f5ac30. Mean loss in evaluation epoch: 0.3167790174484253, epochs needed: 20
evaluating individudal 10 - 709f2a456dc28605. Mean loss in evaluation epoch: 0.3192864656448364, epochs needed: 20
evaluating individudal 11 - 870f445bc6d8adc6. Mean loss in evaluation epoch: 0.3200441300868988, epochs needed: 20
evaluating individudal 12 - e2f893dece68ae79. Mean loss in evaluation epoch: 0.3198452889919281, epochs needed: 20
evaluating individudal 13 - b51c384d79d0b199. Mean loss in evaluation epoch: 0.3193971812725067, epochs needed: 20
evaluating individudal 14 - d67af829ffbc19da. Mean loss in evaluation epoch: 0.3199000060558319, epochs needed: 20
evaluating individudal 15 - b9085cfb96b81199. Mean loss in evaluation epoch: 0.3196204602718353, epochs needed: 20
evaluating individudal 16 - ef3ecdd9f1c59a6a. Mean loss in evaluation epoch: 0.319417804479599, epochs needed: 20
evaluating individudal 17 - abd1127d5b16a859. Mean loss in evaluation epoch: 0.31998518109321594, epochs needed: 20
evaluating individudal 18 - a92901de01422e63. Mean loss in evaluation epoch: 0.3197971284389496, epochs needed: 20
evaluating individudal 19 - e561cabf43b587c8. Mean loss in evaluation epoch: 0.31944936513900757, epochs needed: 20
evaluating individudal 20 - 31d982d98e9a59c1. Mean loss in evaluation epoch: 0.31712400913238525, epochs needed: 20
evaluating individudal 21 - 5d42e38d658395e6. Mean loss in evaluation epoch: 0.31921371817588806, epochs needed: 20
evaluating individudal 22 - a3acbf5fdb85f780. Mean loss in evaluation epoch: 0.3181191682815552, epochs needed: 20
evaluating individudal 23 - fd2dc44c372d2b35. Mean loss in evaluation epoch: 0.32043150067329407, epochs needed: 20
evaluating individudal 24 - f56a1088e5e5349f. Mean loss in evaluation epoch: 0.31908664107322693, epochs needed: 20
evaluating individudal 25 - 9403a1fa84926e25. Mean loss in evaluation epoch: 0.3182466924190521, epochs needed: 20
evaluating individudal 26 - 6715e17cdb0a46e2. Mean loss in evaluation epoch: 0.3186729848384857, epochs needed: 20
evaluating individudal 27 - e543e18ea7f2a4fb. Mean loss in evaluation epoch: 0.31934282183647156, epochs needed: 20
evaluating individudal 28 - 1c6e6ef2dcf78c75. Mean loss in evaluation epoch: 0.3188651204109192, epochs needed: 20
evaluating individudal 29 - f504e74d68379c5a. Mean loss in evaluation epoch: 0.32077842950820923, epochs needed: 20
evaluating individudal 30 - 71cfc59155ee045d. Mean loss in evaluation epoch: 0.31834566593170166, epochs needed: 20
evaluating individudal 31 - 79e595c162efc798. Mean loss in evaluation epoch: 0.319110244512558, epochs needed: 20
evaluating individudal 32 - bbc75eeecdc222ed. Mean loss in evaluation epoch: 0.31872761249542236, epochs needed: 20
evaluating individudal 33 - 1098f248c8e8a056. Mean loss in evaluation epoch: 0.31833332777023315, epochs needed: 20
evaluating individudal 34 - 07ff276406f2e051. Mean loss in evaluation epoch: 0.318790465593338, epochs needed: 20
evaluating individudal 35 - 2800dd0fca9f14d4. Mean loss in evaluation epoch: 0.31977197527885437, epochs needed: 20
evaluating individudal 36 - 2718f17f20ff6bb4. Mean loss in evaluation epoch: 0.3209971487522125, epochs needed: 20
evaluating individudal 37 - 84af79cb4b5dfb9d. Mean loss in evaluation epoch: 0.3184191882610321, epochs needed: 20
evaluating individudal 38 - a6d8081b9f957d3e. Mean loss in evaluation epoch: 0.32051318883895874, epochs needed: 20
