num samples: 1000
NUM_TRAIN_SAMPLES: 1000
NUM_TRAIN_BATCHES: 10
NUM_TEST_SAMPLES: 1000
NUM_TEST_BATCHES: 10
BATCH_SIZE: 100
HIDDEN_SIZE: 128
NUM_DYN_EPOCHS: 200
IS_CONTINUOUS: True
USE_MAX: False
../data/final/cml/timeseries_ba20_1k_3.5_restart.pickle
../data/final/edges_ba20.pickle
CONTINUATION: False
CONT_ADDRESS: D:\Uni\BA\ColabOutputs\ba20\2020-12-10T22_50_22.113418
SEED: 0
NUM_DYN_EPOCHS: 200
NUM_DYN_EPOCHS_INIT: 200
DETECT_EARLY_CONVERGENCE: False
RESET_DYN_LEARNER_EVERY_NTH_GEN: 1
POP_SIZE: 10
NEWPOP_SIZE: 40
NUM_GEN: 45
USE_NODEWISE_EVALUATION: False
USE_EVALEPOCH_FOR_GUIDED_MUTATION: False
USE_DETERMINISTIC_EVAL: False
FORMAT: standard
--------------------- Start training ------------------------
evaluating individudal 0 - b7c4881a1e243abd. Mean loss in evaluation epoch: 0.05379345640540123, epochs needed: 200
evaluating individudal 11 - 63a271abf3d41142. Mean loss in evaluation epoch: 0.025708291679620743, epochs needed: 200
evaluating individudal 12 - 14f0cb913de3e45f. Mean loss in evaluation epoch: 0.024583328515291214, epochs needed: 200
evaluating individudal 13 - b03f3b294b5a0b36. Mean loss in evaluation epoch: 0.035911597311496735, epochs needed: 200
evaluating individudal 14 - 92fe6782d013e01f. Mean loss in evaluation epoch: 0.03822093829512596, epochs needed: 200
evaluating individudal 15 - 231356fea528da23. Mean loss in evaluation epoch: 0.0467415414750576, epochs needed: 200
evaluating individudal 16 - c105316f9b2237f5. Mean loss in evaluation epoch: 0.03533729538321495, epochs needed: 200
evaluating individudal 17 - 083ea8d843aedbac. Mean loss in evaluation epoch: 0.035315703600645065, epochs needed: 200
evaluating individudal 18 - aea5751e8771dccf. Mean loss in evaluation epoch: 0.03550396487116814, epochs needed: 200
evaluating individudal 19 - 0f035e165c420681. Mean loss in evaluation epoch: 0.03455939143896103, epochs needed: 200
evaluating individudal 20 - 148b61b12e08a00d. Mean loss in evaluation epoch: 0.02810697630047798, epochs needed: 200
evaluating individudal 21 - 52358bcb0d6355cc. Mean loss in evaluation epoch: 0.03166653588414192, epochs needed: 200
evaluating individudal 22 - 73cb42d77e2fc4f1. Mean loss in evaluation epoch: 0.014626855961978436, epochs needed: 200
evaluating individudal 23 - 61cf41335f9a5132. Mean loss in evaluation epoch: 0.028761183843016624, epochs needed: 200
evaluating individudal 24 - 2ae5ef892d4e3e9c. Mean loss in evaluation epoch: 0.045901697129011154, epochs needed: 200
evaluating individudal 25 - 5e398a7c29e693bc. Mean loss in evaluation epoch: 0.01642879657447338, epochs needed: 200
evaluating individudal 26 - 9347b52940b82ce0. Mean loss in evaluation epoch: 0.02851971797645092, epochs needed: 200
evaluating individudal 27 - 93b8f95fa6a3f25a. Mean loss in evaluation epoch: 0.035815026611089706, epochs needed: 200
evaluating individudal 28 - 7a207aa44c65e590. Mean loss in evaluation epoch: 0.03566212207078934, epochs needed: 200
evaluating individudal 29 - e2f1400e86c66d42. Mean loss in evaluation epoch: 0.02688237465918064, epochs needed: 200
evaluating individudal 30 - c41a32c66ec18359. Mean loss in evaluation epoch: 0.02504042163491249, epochs needed: 200
evaluating individudal 31 - 974da8aabaf4b96c. Mean loss in evaluation epoch: 0.03657359629869461, epochs needed: 200
evaluating individudal 32 - 483c884feca5b7a3. Mean loss in evaluation epoch: 0.023573655635118484, epochs needed: 200
evaluating individudal 33 - 100ad86c80efb847. Mean loss in evaluation epoch: 0.023148363456130028, epochs needed: 200
evaluating individudal 34 - aded9fb2d38499f9. Mean loss in evaluation epoch: 0.02867993526160717, epochs needed: 200
evaluating individudal 35 - ca5e0d366a664ebe. Mean loss in evaluation epoch: 0.022074399515986443, epochs needed: 200
evaluating individudal 36 - 5289fbdcfcbeb917. Mean loss in evaluation epoch: 0.017706668004393578, epochs needed: 200
evaluating individudal 37 - 6e5fe17770c16ebd. Mean loss in evaluation epoch: 0.025546176359057426, epochs needed: 200
evaluating individudal 38 - 7ecd5dd27bfe884f. Mean loss in evaluation epoch: 0.02863096073269844, epochs needed: 200
evaluating individudal 39 - 7c7f017217dd0ab2. Mean loss in evaluation epoch: 0.0375591404736042, epochs needed: 200
evaluating individudal 0 - 27a06185e85d7864. Mean loss in evaluation epoch: 0.004369146190583706, epochs needed: 200
evaluating individudal 1 - 0e8a4d2f82f0b453. Mean loss in evaluation epoch: 0.006711333990097046, epochs needed: 200
evaluating individudal 2 - 5f07f3647eea2073. Mean loss in evaluation epoch: 0.011973079293966293, epochs needed: 200
evaluating individudal 3 - aea0882c45bd950a. Mean loss in evaluation epoch: 0.013371012173593044, epochs needed: 200
evaluating individudal 4 - 335d066f550d0f67. Mean loss in evaluation epoch: 0.014426312409341335, epochs needed: 200
evaluating individudal 5 - 983dac3de7d7b807. Mean loss in evaluation epoch: 0.015331126749515533, epochs needed: 200
evaluating individudal 6 - e3dcf0096981a1d6. Mean loss in evaluation epoch: 0.016517464071512222, epochs needed: 200
evaluating individudal 7 - 0175bd6507e3fab4. Mean loss in evaluation epoch: 0.016301749274134636, epochs needed: 200
evaluating individudal 8 - a0bf8067de83b8a7. Mean loss in evaluation epoch: 0.01590186171233654, epochs needed: 200
evaluating individudal 9 - 49a27715da9c9d36. Mean loss in evaluation epoch: 0.018494008108973503, epochs needed: 200
Round 16 done. -----------------------------------------
------------------------- TRACKING ---------------------------
Matrix Hash: 27a06185e85d7864, num_times_seen_before: 1
ACC: 1.0
TPR/FPR: 1.0, 0.0
Loss: 0.004369146190583706
Timestamp: 41916.40582451002
---------------------------------------------------------------
evaluating individudal 0 - 708fa82885129bc1. Mean loss in evaluation epoch: 0.023590287193655968, epochs needed: 200
evaluating individudal 1 - 987a5ac830d8dcfe. Mean loss in evaluation epoch: 0.026849711313843727, epochs needed: 200
evaluating individudal 2 - 1330df7075c9ddb1. Mean loss in evaluation epoch: 0.03212951496243477, epochs needed: 200
evaluating individudal 3 - e8a7c87bdd4c697e. Mean loss in evaluation epoch: 0.03943229094147682, epochs needed: 200
evaluating individudal 4 - 1fcdf1930bd73dd6. Mean loss in evaluation epoch: 0.023722141981124878, epochs needed: 200
evaluating individudal 5 - 49a46369bf485a9d. Mean loss in evaluation epoch: 0.031948503106832504, epochs needed: 200
evaluating individudal 6 - 2be317c79db2cc4b. Mean loss in evaluation epoch: 0.01810605823993683, epochs needed: 200
evaluating individudal 7 - c41939e9e0326570. Mean loss in evaluation epoch: 0.03634417802095413, epochs needed: 200
evaluating individudal 8 - 9d5c80bd0a2bfb65. Mean loss in evaluation epoch: 0.03511974215507507, epochs needed: 200
evaluating individudal 9 - ff175d30549e4f09. Mean loss in evaluation epoch: 0.026217004284262657, epochs needed: 200
evaluating individudal 10 - 153981f7ad6e9db3. Mean loss in evaluation epoch: 0.02604598179459572, epochs needed: 200
evaluating individudal 11 - 7e1d55ccb80009ae. Mean loss in evaluation epoch: 0.02500227652490139, epochs needed: 200
evaluating individudal 12 - 2e32e20e1eafdb19. Mean loss in evaluation epoch: 0.034481316804885864, epochs needed: 200
evaluating individudal 13 - 706e838aa316af42. Mean loss in evaluation epoch: 0.049822282046079636, epochs needed: 200
evaluating individudal 14 - 3fb715b6b9ce6785. Mean loss in evaluation epoch: 0.027915481477975845, epochs needed: 200
evaluating individudal 15 - 825bfac4709afbbc. Mean loss in evaluation epoch: 0.018597979098558426, epochs needed: 200
evaluating individudal 16 - d2fbbc40e7914b00. Mean loss in evaluation epoch: 0.041426267474889755, epochs needed: 200
evaluating individudal 17 - ff764f1547a9174c. Mean loss in evaluation epoch: 0.046982452273368835, epochs needed: 200
evaluating individudal 18 - 43cfae944fea0434. Mean loss in evaluation epoch: 0.021802334114909172, epochs needed: 200
evaluating individudal 19 - 68a24408dc4dacb7. Mean loss in evaluation epoch: 0.016136109828948975, epochs needed: 200
evaluating individudal 20 - 72e7d63f400dda53. Mean loss in evaluation epoch: 0.037141602486371994, epochs needed: 200
evaluating individudal 21 - 6144a834c0d7e809. Mean loss in evaluation epoch: 0.014938153326511383, epochs needed: 200
evaluating individudal 22 - 4c128bb3b87e9624. Mean loss in evaluation epoch: 0.01456566620618105, epochs needed: 200
evaluating individudal 23 - 4670eea3ec0af331. Mean loss in evaluation epoch: 0.039684005081653595, epochs needed: 200
evaluating individudal 24 - 23026b76260c6706. Mean loss in evaluation epoch: 0.040363263338804245, epochs needed: 200
evaluating individudal 25 - 6e5bd87623ab01d8. Mean loss in evaluation epoch: 0.027933070436120033, epochs needed: 200
evaluating individudal 26 - ecec58b8f2be688b. Mean loss in evaluation epoch: 0.028495583683252335, epochs needed: 200
evaluating individudal 27 - c41e19bf5768528d. Mean loss in evaluation epoch: 0.041890695691108704, epochs needed: 200
evaluating individudal 28 - 3915a9b463d8726e. Mean loss in evaluation epoch: 0.022338688373565674, epochs needed: 200
evaluating individudal 29 - ec715e86f2073bc7. Mean loss in evaluation epoch: 0.023583758622407913, epochs needed: 200
evaluating individudal 30 - 3366796c4568b7e0. Mean loss in evaluation epoch: 0.038458772003650665, epochs needed: 200
evaluating individudal 31 - 20badf6ee3f2141d. Mean loss in evaluation epoch: 0.029431456699967384, epochs needed: 200
evaluating individudal 32 - 7405a2efeaf054cc. Mean loss in evaluation epoch: 0.04165088012814522, epochs needed: 200
evaluating individudal 33 - ad65ec3b12a2103a. Mean loss in evaluation epoch: 0.03911447152495384, epochs needed: 200
evaluating individudal 34 - 3259ee8d39de97bb. Mean loss in evaluation epoch: 0.025206614285707474, epochs needed: 200
evaluating individudal 35 - fb272743bf77ee52. Mean loss in evaluation epoch: 0.010250301100313663, epochs needed: 200
evaluating individudal 36 - 4a27b1176a82a186. Mean loss in evaluation epoch: 0.014478975906968117, epochs needed: 200
evaluating individudal 37 - 4096830e66e38bec. Mean loss in evaluation epoch: 0.03483567014336586, epochs needed: 200
evaluating individudal 38 - a78f766a84996aca. Mean loss in evaluation epoch: 0.024108566343784332, epochs needed: 200
evaluating individudal 39 - 68083c526841d4f9. Mean loss in evaluation epoch: 0.034574881196022034, epochs needed: 200
evaluating individudal 0 - 27a06185e85d7864. Mean loss in evaluation epoch: 0.004177053924649954, epochs needed: 200
evaluating individudal 1 - 0e8a4d2f82f0b453. Mean loss in evaluation epoch: 0.006833232939243317, epochs needed: 200
evaluating individudal 2 - 5f07f3647eea2073. Mean loss in evaluation epoch: 0.011765274219214916, epochs needed: 200
evaluating individudal 3 - aea0882c45bd950a. Mean loss in evaluation epoch: 0.011322656646370888, epochs needed: 200
evaluating individudal 4 - 335d066f550d0f67. Mean loss in evaluation epoch: 0.013737588189542294, epochs needed: 200
evaluating individudal 5 - 73cb42d77e2fc4f1. Mean loss in evaluation epoch: 0.015359473414719105, epochs needed: 200
evaluating individudal 6 - 983dac3de7d7b807. Mean loss in evaluation epoch: 0.014833278022706509, epochs needed: 200
evaluating individudal 7 - a0bf8067de83b8a7. Mean loss in evaluation epoch: 0.017224786803126335, epochs needed: 200
evaluating individudal 8 - 0175bd6507e3fab4. Mean loss in evaluation epoch: 0.015135477297008038, epochs needed: 200
evaluating individudal 9 - 5e398a7c29e693bc. Mean loss in evaluation epoch: 0.016810348257422447, epochs needed: 200
Round 17 done. -----------------------------------------
------------------------- TRACKING ---------------------------
Matrix Hash: 27a06185e85d7864, num_times_seen_before: 2
ACC: 1.0
TPR/FPR: 1.0, 0.0
Loss: 0.004177053924649954
Timestamp: 44529.50576772202
---------------------------------------------------------------
evaluating individudal 0 - 0ca54d4064a383cc. Mean loss in evaluation epoch: 0.020692599937319756, epochs needed: 200
evaluating individudal 1 - cf2b1fc9de6b498d. Mean loss in evaluation epoch: 0.019920265302062035, epochs needed: 200
evaluating individudal 2 - 12f78cc1f5dc45b1. Mean loss in evaluation epoch: 0.04001253470778465, epochs needed: 200
evaluating individudal 3 - 6a89e6d918da944b. Mean loss in evaluation epoch: 0.03911569342017174, epochs needed: 200
evaluating individudal 4 - 36041608332aefbc. Mean loss in evaluation epoch: 0.03426578640937805, epochs needed: 200
evaluating individudal 5 - 8879ed3389b242e1. Mean loss in evaluation epoch: 0.016121596097946167, epochs needed: 200
evaluating individudal 6 - 6b9d4d3a2a963e55. Mean loss in evaluation epoch: 0.03460809215903282, epochs needed: 200
evaluating individudal 7 - 83577680804a9c12. Mean loss in evaluation epoch: 0.0417805053293705, epochs needed: 200
evaluating individudal 8 - 35c2f36a8323a03c. Mean loss in evaluation epoch: 0.02229452133178711, epochs needed: 200
evaluating individudal 9 - dc8b588079ebcd3f. Mean loss in evaluation epoch: 0.03546668216586113, epochs needed: 200
evaluating individudal 10 - 2e1b3ba1ffdc587a. Mean loss in evaluation epoch: 0.013057230971753597, epochs needed: 200
evaluating individudal 11 - e518a49aa2dd9e23. Mean loss in evaluation epoch: 0.011644139885902405, epochs needed: 200
evaluating individudal 12 - 6023508057ec5726. Mean loss in evaluation epoch: 0.037073202431201935, epochs needed: 200
evaluating individudal 13 - f9145f8d4925e6de. Mean loss in evaluation epoch: 0.031770285218954086, epochs needed: 200
evaluating individudal 14 - c2600a88dd9945f8. Mean loss in evaluation epoch: 0.039211858063936234, epochs needed: 200
evaluating individudal 15 - 967c60e3e0330b04. Mean loss in evaluation epoch: 0.01644749566912651, epochs needed: 200
evaluating individudal 16 - 95c2d631148e3f1f. Mean loss in evaluation epoch: 0.0332447774708271, epochs needed: 200
evaluating individudal 17 - a936b29a9eb7a239. Mean loss in evaluation epoch: 0.03468737751245499, epochs needed: 200
evaluating individudal 18 - c5fb998cd8035729. Mean loss in evaluation epoch: 0.009799900464713573, epochs needed: 200
evaluating individudal 19 - 63fff5e6ea01dd23. Mean loss in evaluation epoch: 0.03896316885948181, epochs needed: 200
evaluating individudal 20 - 22f5d8c8c710cfc7. Mean loss in evaluation epoch: 0.016704011708498, epochs needed: 200
evaluating individudal 21 - 12e2553ddf4e283b. Mean loss in evaluation epoch: 0.03359382972121239, epochs needed: 200
evaluating individudal 22 - a1650e21b63b60b6. Mean loss in evaluation epoch: 0.01776624284684658, epochs needed: 200
evaluating individudal 23 - 5ce1534a4e2ec3ef. Mean loss in evaluation epoch: 0.031248515471816063, epochs needed: 200
evaluating individudal 24 - 3be40eaf215a85ab. Mean loss in evaluation epoch: 0.016397960484027863, epochs needed: 200
evaluating individudal 25 - 61b75db108924256. Mean loss in evaluation epoch: 0.03269025310873985, epochs needed: 200
evaluating individudal 26 - 0a501d341fc51186. Mean loss in evaluation epoch: 0.0326269157230854, epochs needed: 200
evaluating individudal 27 - 7d56eb89e245182c. Mean loss in evaluation epoch: 0.04479866474866867, epochs needed: 200
evaluating individudal 28 - fc204dc4cb3942ec. Mean loss in evaluation epoch: 0.023818179965019226, epochs needed: 200
evaluating individudal 29 - 0872114d781fbd80. Mean loss in evaluation epoch: 0.04330168291926384, epochs needed: 200
evaluating individudal 30 - 3a38ed9cbda3229b. Mean loss in evaluation epoch: 0.02149273455142975, epochs needed: 200
evaluating individudal 31 - bf817210e6efc4ec. Mean loss in evaluation epoch: 0.02160162664949894, epochs needed: 200
evaluating individudal 32 - 8d000b583605954b. Mean loss in evaluation epoch: 0.03360225632786751, epochs needed: 200
evaluating individudal 33 - 05ff4abe63977694. Mean loss in evaluation epoch: 0.01610369049012661, epochs needed: 200
evaluating individudal 34 - 054e49f96999e5e2. Mean loss in evaluation epoch: 0.03353482484817505, epochs needed: 200
evaluating individudal 35 - 15e3691c5d67d958. Mean loss in evaluation epoch: 0.0151082007214427, epochs needed: 200
evaluating individudal 36 - e1a7e54dad856429. Mean loss in evaluation epoch: 0.025037327781319618, epochs needed: 200
evaluating individudal 37 - 8e166d6996784a58. Mean loss in evaluation epoch: 0.021601602435112, epochs needed: 200
evaluating individudal 38 - a8cebc903c0360ab. Mean loss in evaluation epoch: 0.03079230897128582, epochs needed: 200
evaluating individudal 39 - 5ac76e921d5a68ca. Mean loss in evaluation epoch: 0.03658181056380272, epochs needed: 200
evaluating individudal 0 - 27a06185e85d7864. Mean loss in evaluation epoch: 0.004408504813909531, epochs needed: 200
evaluating individudal 1 - 0e8a4d2f82f0b453. Mean loss in evaluation epoch: 0.00919679831713438, epochs needed: 200
evaluating individudal 2 - fb272743bf77ee52. Mean loss in evaluation epoch: 0.01053831446915865, epochs needed: 200
evaluating individudal 3 - aea0882c45bd950a. Mean loss in evaluation epoch: 0.011180473491549492, epochs needed: 200
evaluating individudal 4 - 5f07f3647eea2073. Mean loss in evaluation epoch: 0.010720103979110718, epochs needed: 200
evaluating individudal 5 - 335d066f550d0f67. Mean loss in evaluation epoch: 0.015233463607728481, epochs needed: 200
evaluating individudal 6 - 4a27b1176a82a186. Mean loss in evaluation epoch: 0.01428011991083622, epochs needed: 200
evaluating individudal 7 - 4c128bb3b87e9624. Mean loss in evaluation epoch: 0.014970704913139343, epochs needed: 200
