num samples: 10000
NUM_TRAIN_SAMPLES: 9999
NUM_TRAIN_BATCHES: 100
NUM_TEST_SAMPLES: 9999
NUM_TEST_BATCHES: 100
BATCH_SIZE: 100
HIDDEN_SIZE: 128
NUM_DYN_EPOCHS: 20
IS_CONTINUOUS: False
USE_MAX: False
../data/final/netrd/SIS/timeseries_ba20_10k_0.1.pickle
../data/final/edges_ba20.pickle
CONTINUATION: False
CONT_ADDRESS: D:\Uni\BA\ColabOutputs\ba20\2020-12-10T22_50_22.113418
SEED: 0
NUM_DYN_EPOCHS: 20
NUM_DYN_EPOCHS_INIT: 20
DETECT_EARLY_CONVERGENCE: False
RESET_DYN_LEARNER_EVERY_NTH_GEN: 1
POP_SIZE: 10
NEWPOP_SIZE: 40
NUM_GEN: 45
USE_NODEWISE_EVALUATION: False
USE_EVALEPOCH_FOR_GUIDED_MUTATION: False
USE_DETERMINISTIC_EVAL: False
FORMAT: timeseries
--------------------- Start training ------------------------
evaluating individudal 0 - 4e763b292d202e7e. Mean loss in evaluation epoch: 0.3229973018169403, epochs needed: 20
evaluating individudal 15 - 181dd3b1ea0ad751. Mean loss in evaluation epoch: 0.31954893469810486, epochs needed: 20
evaluating individudal 16 - ce9a1e01bf131f14. Mean loss in evaluation epoch: 0.31982988119125366, epochs needed: 20
evaluating individudal 17 - 3ce3f64bd5840b6c. Mean loss in evaluation epoch: 0.3192279636859894, epochs needed: 20
evaluating individudal 18 - 786d8ddfc23749e0. Mean loss in evaluation epoch: 0.31925907731056213, epochs needed: 20
evaluating individudal 19 - a3555dd039414e93. Mean loss in evaluation epoch: 0.3192979097366333, epochs needed: 20
evaluating individudal 20 - a2c55702fcd522e5. Mean loss in evaluation epoch: 0.31914347410202026, epochs needed: 20
evaluating individudal 21 - 5ffe86abc28e186a. Mean loss in evaluation epoch: 0.31876105070114136, epochs needed: 20
evaluating individudal 22 - a6f399d5e1fe8fb1. Mean loss in evaluation epoch: 0.3202393352985382, epochs needed: 20
evaluating individudal 23 - 5ff8858246228b83. Mean loss in evaluation epoch: 0.3197658360004425, epochs needed: 20
evaluating individudal 24 - c109132a36b5fe27. Mean loss in evaluation epoch: 0.31991297006607056, epochs needed: 20
evaluating individudal 25 - b07cdb23f221485f. Mean loss in evaluation epoch: 0.31820163130760193, epochs needed: 20
evaluating individudal 26 - 58198b572f658cec. Mean loss in evaluation epoch: 0.317890465259552, epochs needed: 20
evaluating individudal 27 - e39d0066c87b6461. Mean loss in evaluation epoch: 0.3198900520801544, epochs needed: 20
evaluating individudal 28 - ffda6dec8ffa28f1. Mean loss in evaluation epoch: 0.3193168640136719, epochs needed: 20
evaluating individudal 29 - 403bdfe9cf409b1a. Mean loss in evaluation epoch: 0.319097101688385, epochs needed: 20
evaluating individudal 30 - ce34cc2f08aa247d. Mean loss in evaluation epoch: 0.3185119926929474, epochs needed: 20
evaluating individudal 31 - 7b6e47601799a881. Mean loss in evaluation epoch: 0.3188040554523468, epochs needed: 20
evaluating individudal 32 - ec9b33ceadcc1e34. Mean loss in evaluation epoch: 0.31800377368927, epochs needed: 20
evaluating individudal 33 - d0144615544c2421. Mean loss in evaluation epoch: 0.31870248913764954, epochs needed: 20
evaluating individudal 34 - be288e60de529437. Mean loss in evaluation epoch: 0.31931671500205994, epochs needed: 20
evaluating individudal 35 - f15f22c24e77d053. Mean loss in evaluation epoch: 0.32040902972221375, epochs needed: 20
evaluating individudal 36 - f4c4443157dadcb1. Mean loss in evaluation epoch: 0.31879693269729614, epochs needed: 20
evaluating individudal 37 - 063ff3d572ba828e. Mean loss in evaluation epoch: 0.3194772005081177, epochs needed: 20
evaluating individudal 38 - 597c22eb48566484. Mean loss in evaluation epoch: 0.31947851181030273, epochs needed: 20
evaluating individudal 39 - 756ed3ab80228cc2. Mean loss in evaluation epoch: 0.31982937455177307, epochs needed: 20
evaluating individudal 0 - 8a87dc6a2d231099. Mean loss in evaluation epoch: 0.31659406423568726, epochs needed: 20
evaluating individudal 1 - 6972c031aa44e5b6. Mean loss in evaluation epoch: 0.3166680634021759, epochs needed: 20
evaluating individudal 2 - 5cab898a2fd4ed1e. Mean loss in evaluation epoch: 0.31663376092910767, epochs needed: 20
evaluating individudal 3 - 9430c0ab4058a3f5. Mean loss in evaluation epoch: 0.3165341019630432, epochs needed: 20
evaluating individudal 4 - 3c312db6726b6403. Mean loss in evaluation epoch: 0.31650063395500183, epochs needed: 20
evaluating individudal 5 - 047ec1caf9c784c3. Mean loss in evaluation epoch: 0.31845808029174805, epochs needed: 20
evaluating individudal 6 - 44f9a62863d7071d. Mean loss in evaluation epoch: 0.3167535066604614, epochs needed: 20
evaluating individudal 7 - de02a910fdf7b7d8. Mean loss in evaluation epoch: 0.3165053129196167, epochs needed: 20
evaluating individudal 8 - e9a1edd466dce318. Mean loss in evaluation epoch: 0.31686824560165405, epochs needed: 20
evaluating individudal 9 - 3e057c30f3e8ce09. Mean loss in evaluation epoch: 0.3170901834964752, epochs needed: 20
Round 23 done. -----------------------------------------
------------------------- TRACKING ---------------------------
Matrix Hash: 3c312db6726b6403, num_times_seen_before: 0
ACC: 0.5526315789473684
TPR/FPR: 0.3611111111111111, 0.4025974025974026
Loss: 0.31650063395500183
Timestamp: 11878.909075061994
---------------------------------------------------------------
evaluating individudal 0 - 8bcce6807bc05f73. Mean loss in evaluation epoch: 0.3212938606739044, epochs needed: 20
evaluating individudal 1 - 087e81daf7b6518f. Mean loss in evaluation epoch: 0.31877830624580383, epochs needed: 20
evaluating individudal 2 - e0f60d68a9dc2036. Mean loss in evaluation epoch: 0.31917524337768555, epochs needed: 20
evaluating individudal 3 - 1a0d678bf11248f0. Mean loss in evaluation epoch: 0.31740936636924744, epochs needed: 20
evaluating individudal 4 - 6ad561c291a86c9f. Mean loss in evaluation epoch: 0.31760337948799133, epochs needed: 20
evaluating individudal 5 - 42b44db7a869a2b5. Mean loss in evaluation epoch: 0.3195899426937103, epochs needed: 20
evaluating individudal 6 - dc4af944c6f1d50f. Mean loss in evaluation epoch: 0.31992635130882263, epochs needed: 20
evaluating individudal 7 - 8e2fb793509fb9d4. Mean loss in evaluation epoch: 0.3200410306453705, epochs needed: 20
evaluating individudal 8 - d8ffd87ad227b58b. Mean loss in evaluation epoch: 0.31940269470214844, epochs needed: 20
evaluating individudal 9 - 3ffbf0c6f338905f. Mean loss in evaluation epoch: 0.31998881697654724, epochs needed: 20
evaluating individudal 10 - 3760c51c217f2187. Mean loss in evaluation epoch: 0.3180643320083618, epochs needed: 20
evaluating individudal 11 - 4903042911fcc809. Mean loss in evaluation epoch: 0.3181713819503784, epochs needed: 20
evaluating individudal 12 - 511d72ce863338d0. Mean loss in evaluation epoch: 0.3180793225765228, epochs needed: 20
evaluating individudal 13 - e41081f4fd319df7. Mean loss in evaluation epoch: 0.3178539574146271, epochs needed: 20
evaluating individudal 14 - c9c82e73272e95a7. Mean loss in evaluation epoch: 0.31929492950439453, epochs needed: 20
evaluating individudal 15 - 48a1f2ca3c1e5500. Mean loss in evaluation epoch: 0.31774306297302246, epochs needed: 20
evaluating individudal 16 - 15da3be9b5395f0e. Mean loss in evaluation epoch: 0.31778717041015625, epochs needed: 20
evaluating individudal 17 - abc62173881b72f4. Mean loss in evaluation epoch: 0.31719914078712463, epochs needed: 20
evaluating individudal 18 - 71072b5d1a934ffe. Mean loss in evaluation epoch: 0.3184565305709839, epochs needed: 20
evaluating individudal 19 - 38ef07bf78568e58. Mean loss in evaluation epoch: 0.317771852016449, epochs needed: 20
evaluating individudal 20 - 6f9e05b4e08fd1d2. Mean loss in evaluation epoch: 0.31730929017066956, epochs needed: 20
evaluating individudal 21 - 30d5789dacbdc13e. Mean loss in evaluation epoch: 0.3193535804748535, epochs needed: 20
evaluating individudal 22 - dfb2d29ef518d5dc. Mean loss in evaluation epoch: 0.31798237562179565, epochs needed: 20
evaluating individudal 23 - 402dccb5b8934874. Mean loss in evaluation epoch: 0.31921157240867615, epochs needed: 20
evaluating individudal 24 - 062cb69a5385ade6. Mean loss in evaluation epoch: 0.3192322850227356, epochs needed: 20
evaluating individudal 25 - 03db8d30521620b3. Mean loss in evaluation epoch: 0.31824275851249695, epochs needed: 20
evaluating individudal 26 - 95e156dd8b683726. Mean loss in evaluation epoch: 0.317078173160553, epochs needed: 20
evaluating individudal 27 - 92c5a28042c186f3. Mean loss in evaluation epoch: 0.31708741188049316, epochs needed: 20
evaluating individudal 28 - 06e9f63c051f884e. Mean loss in evaluation epoch: 0.31734150648117065, epochs needed: 20
evaluating individudal 29 - ecf5cfc8b8fbf272. Mean loss in evaluation epoch: 0.3179859519004822, epochs needed: 20
evaluating individudal 30 - 795eb488c08ca6d1. Mean loss in evaluation epoch: 0.3204978108406067, epochs needed: 20
evaluating individudal 31 - 75eeffe3fdcc39c0. Mean loss in evaluation epoch: 0.31968820095062256, epochs needed: 20
evaluating individudal 32 - 230140669563a0a2. Mean loss in evaluation epoch: 0.319689005613327, epochs needed: 20
evaluating individudal 33 - 2b79057c5c1e8b16. Mean loss in evaluation epoch: 0.3171473741531372, epochs needed: 20
evaluating individudal 34 - 7324f7418cdaf5f5. Mean loss in evaluation epoch: 0.3191998302936554, epochs needed: 20
evaluating individudal 35 - d7420a9b697489f8. Mean loss in evaluation epoch: 0.3185417950153351, epochs needed: 20
evaluating individudal 36 - 262e5c8b73d7fa8f. Mean loss in evaluation epoch: 0.3189603090286255, epochs needed: 20
evaluating individudal 37 - bbe77571d3d64eab. Mean loss in evaluation epoch: 0.31893232464790344, epochs needed: 20
evaluating individudal 38 - 36a59cefd9c6d783. Mean loss in evaluation epoch: 0.31847235560417175, epochs needed: 20
evaluating individudal 39 - c5b0a9b26793e3a7. Mean loss in evaluation epoch: 0.3187125623226166, epochs needed: 20
evaluating individudal 0 - 3c312db6726b6403. Mean loss in evaluation epoch: 0.31663885712623596, epochs needed: 20
evaluating individudal 1 - de02a910fdf7b7d8. Mean loss in evaluation epoch: 0.3166787028312683, epochs needed: 20
evaluating individudal 2 - 9430c0ab4058a3f5. Mean loss in evaluation epoch: 0.3168789744377136, epochs needed: 20
evaluating individudal 3 - 8a87dc6a2d231099. Mean loss in evaluation epoch: 0.31654396653175354, epochs needed: 20
evaluating individudal 4 - 5cab898a2fd4ed1e. Mean loss in evaluation epoch: 0.3164735436439514, epochs needed: 20
evaluating individudal 5 - 6972c031aa44e5b6. Mean loss in evaluation epoch: 0.3169231116771698, epochs needed: 20
evaluating individudal 6 - 44f9a62863d7071d. Mean loss in evaluation epoch: 0.3167742192745209, epochs needed: 20
evaluating individudal 7 - e9a1edd466dce318. Mean loss in evaluation epoch: 0.31697484850883484, epochs needed: 20
evaluating individudal 8 - 3e057c30f3e8ce09. Mean loss in evaluation epoch: 0.3174929618835449, epochs needed: 20
evaluating individudal 9 - ed2a031f5e375fe2. Mean loss in evaluation epoch: 0.31800705194473267, epochs needed: 20
Round 24 done. -----------------------------------------
------------------------- TRACKING ---------------------------
Matrix Hash: 5cab898a2fd4ed1e, num_times_seen_before: 2
ACC: 0.531578947368421
TPR/FPR: 0.3055555555555556, 0.4155844155844156
Loss: 0.3164735436439514
Timestamp: 12407.987532041996
---------------------------------------------------------------
evaluating individudal 0 - 3aa2bfb20dfdc1c1. Mean loss in evaluation epoch: 0.3175109922885895, epochs needed: 20
evaluating individudal 1 - c3dc92e324513746. Mean loss in evaluation epoch: 0.31948375701904297, epochs needed: 20
evaluating individudal 2 - 64a76a7e2148383f. Mean loss in evaluation epoch: 0.3187262713909149, epochs needed: 20
evaluating individudal 3 - 63ba0daeb770e0ae. Mean loss in evaluation epoch: 0.3201783299446106, epochs needed: 20
evaluating individudal 4 - d6ef4036207a9bba. Mean loss in evaluation epoch: 0.3187604546546936, epochs needed: 20
evaluating individudal 5 - 9bca0e3daa7f756c. Mean loss in evaluation epoch: 0.3184628486633301, epochs needed: 20
evaluating individudal 6 - 5b8e68760d203988. Mean loss in evaluation epoch: 0.3190573751926422, epochs needed: 20
evaluating individudal 7 - 19112b63a41dfd57. Mean loss in evaluation epoch: 0.3180776834487915, epochs needed: 20
evaluating individudal 8 - 50e971733647e09e. Mean loss in evaluation epoch: 0.3195026218891144, epochs needed: 20
evaluating individudal 9 - ac5cc983abd71d0b. Mean loss in evaluation epoch: 0.31870803236961365, epochs needed: 20
evaluating individudal 10 - f2d6be073b270a0d. Mean loss in evaluation epoch: 0.3174315094947815, epochs needed: 20
evaluating individudal 11 - bbfc9ab13d680699. Mean loss in evaluation epoch: 0.32045477628707886, epochs needed: 20
evaluating individudal 12 - 540325448781064a. Mean loss in evaluation epoch: 0.31717371940612793, epochs needed: 20
evaluating individudal 13 - 3dbcc8fa73cd8edd. Mean loss in evaluation epoch: 0.31675657629966736, epochs needed: 20
evaluating individudal 14 - 03e3b07bffc8f0e5. Mean loss in evaluation epoch: 0.3185534179210663, epochs needed: 20
evaluating individudal 15 - c49448bac8a1c582. Mean loss in evaluation epoch: 0.3177335560321808, epochs needed: 20
evaluating individudal 16 - 9efc1fd6dc5d1ddc. Mean loss in evaluation epoch: 0.3179789185523987, epochs needed: 20
evaluating individudal 17 - a5806bc9d86e2630. Mean loss in evaluation epoch: 0.3171772360801697, epochs needed: 20
evaluating individudal 18 - 4874a9dec4f94d63. Mean loss in evaluation epoch: 0.31859615445137024, epochs needed: 20
evaluating individudal 19 - 419f5933587f92e6. Mean loss in evaluation epoch: 0.3190072476863861, epochs needed: 20
evaluating individudal 20 - 29561646dd2c29c1. Mean loss in evaluation epoch: 0.3195456564426422, epochs needed: 20
evaluating individudal 21 - f41d731ea368ba30. Mean loss in evaluation epoch: 0.31797462701797485, epochs needed: 20
evaluating individudal 22 - e6cad7310249b417. Mean loss in evaluation epoch: 0.3186397850513458, epochs needed: 20
evaluating individudal 23 - dddff4f44d577e1e. Mean loss in evaluation epoch: 0.31742972135543823, epochs needed: 20
evaluating individudal 24 - d97cb5f7587b474e. Mean loss in evaluation epoch: 0.31837403774261475, epochs needed: 20
evaluating individudal 25 - ed83481e4806fedf. Mean loss in evaluation epoch: 0.32051345705986023, epochs needed: 20
evaluating individudal 26 - a5bed3f2a041e9c3. Mean loss in evaluation epoch: 0.319982647895813, epochs needed: 20
evaluating individudal 27 - f7ed39f9c275fe67. Mean loss in evaluation epoch: 0.3182388246059418, epochs needed: 20
evaluating individudal 28 - 3aa542931f924219. Mean loss in evaluation epoch: 0.31909021735191345, epochs needed: 20
evaluating individudal 29 - 157366f9495b9032. Mean loss in evaluation epoch: 0.31895434856414795, epochs needed: 20
evaluating individudal 30 - c716b644364c92fd. Mean loss in evaluation epoch: 0.31899452209472656, epochs needed: 20
evaluating individudal 31 - d0ae631fbd76e695. Mean loss in evaluation epoch: 0.3197266757488251, epochs needed: 20
evaluating individudal 32 - 4d61b6ae71359741. Mean loss in evaluation epoch: 0.3187063932418823, epochs needed: 20
evaluating individudal 33 - 7deb1ddbc282fa8d. Mean loss in evaluation epoch: 0.32053032517433167, epochs needed: 20
evaluating individudal 34 - b8d4b3c500467589. Mean loss in evaluation epoch: 0.32099971175193787, epochs needed: 20
evaluating individudal 35 - 47dc5c6853c4a9aa. Mean loss in evaluation epoch: 0.31814274191856384, epochs needed: 20
evaluating individudal 36 - eefe7d95f02bc255. Mean loss in evaluation epoch: 0.32015666365623474, epochs needed: 20
evaluating individudal 37 - a713c93d9fe1df11. Mean loss in evaluation epoch: 0.3190542459487915, epochs needed: 20
evaluating individudal 38 - 6ef0bbb11c34e369. Mean loss in evaluation epoch: 0.32011985778808594, epochs needed: 20
evaluating individudal 39 - 033a912ed938b92a. Mean loss in evaluation epoch: 0.3192981779575348, epochs needed: 20
evaluating individudal 0 - 5cab898a2fd4ed1e. Mean loss in evaluation epoch: 0.31683456897735596, epochs needed: 20
evaluating individudal 1 - 8a87dc6a2d231099. Mean loss in evaluation epoch: 0.31650081276893616, epochs needed: 20
evaluating individudal 2 - 3c312db6726b6403. Mean loss in evaluation epoch: 0.3170979917049408, epochs needed: 20
evaluating individudal 3 - de02a910fdf7b7d8. Mean loss in evaluation epoch: 0.3168518841266632, epochs needed: 20
evaluating individudal 4 - 44f9a62863d7071d. Mean loss in evaluation epoch: 0.3168310821056366, epochs needed: 20
evaluating individudal 5 - 9430c0ab4058a3f5. Mean loss in evaluation epoch: 0.3166987895965576, epochs needed: 20
evaluating individudal 6 - 6972c031aa44e5b6. Mean loss in evaluation epoch: 0.316410094499588, epochs needed: 20
evaluating individudal 7 - e9a1edd466dce318. Mean loss in evaluation epoch: 0.31693968176841736, epochs needed: 20
evaluating individudal 8 - 95e156dd8b683726. Mean loss in evaluation epoch: 0.3172551989555359, epochs needed: 20
evaluating individudal 9 - 92c5a28042c186f3. Mean loss in evaluation epoch: 0.31730854511260986, epochs needed: 20
Round 25 done. -----------------------------------------
------------------------- TRACKING ---------------------------
Matrix Hash: 6972c031aa44e5b6, num_times_seen_before: 1
ACC: 0.49473684210526314
TPR/FPR: 0.4166666666666667, 0.487012987012987
Loss: 0.316410094499588
Timestamp: 12929.159842826004
---------------------------------------------------------------
evaluating individudal 0 - ad1b1b10a6d5dbf7. Mean loss in evaluation epoch: 0.31905126571655273, epochs needed: 20
evaluating individudal 1 - 6833d503e5b545d7. Mean loss in evaluation epoch: 0.31836917996406555, epochs needed: 20
evaluating individudal 2 - 34731946e9bfe647. Mean loss in evaluation epoch: 0.3199751675128937, epochs needed: 20
evaluating individudal 3 - 3ea7f6b9735cba06. Mean loss in evaluation epoch: 0.3185652494430542, epochs needed: 20
evaluating individudal 4 - a0b1dddc79ffa908. Mean loss in evaluation epoch: 0.31932395696640015, epochs needed: 20
evaluating individudal 5 - 52eb0d41841599a5. Mean loss in evaluation epoch: 0.31751954555511475, epochs needed: 20
evaluating individudal 6 - 61d66026cc64b893. Mean loss in evaluation epoch: 0.32004299759864807, epochs needed: 20
evaluating individudal 7 - 8ea9e8473c611124. Mean loss in evaluation epoch: 0.31909435987472534, epochs needed: 20
evaluating individudal 8 - e5c22fb08d712431. Mean loss in evaluation epoch: 0.31977397203445435, epochs needed: 20
evaluating individudal 9 - 30c0337b7d8c9c51. Mean loss in evaluation epoch: 0.31870025396347046, epochs needed: 20
evaluating individudal 10 - 99c983c4713266cf. Mean loss in evaluation epoch: 0.32060205936431885, epochs needed: 20
evaluating individudal 11 - 034ea82a0fc75eda. Mean loss in evaluation epoch: 0.3168913722038269, epochs needed: 20
evaluating individudal 12 - e982fd0e36dda2d6. Mean loss in evaluation epoch: 0.31961897015571594, epochs needed: 20
evaluating individudal 13 - 1a63441e45db9214. Mean loss in evaluation epoch: 0.3176780641078949, epochs needed: 20
evaluating individudal 14 - 0be80d0059b48bca. Mean loss in evaluation epoch: 0.31754499673843384, epochs needed: 20
evaluating individudal 15 - 6064f497cb7e0a84. Mean loss in evaluation epoch: 0.31932297348976135, epochs needed: 20
evaluating individudal 16 - 5f8804a39ad53b32. Mean loss in evaluation epoch: 0.3192508816719055, epochs needed: 20
evaluating individudal 17 - d1ca5d90770d26c1. Mean loss in evaluation epoch: 0.31999728083610535, epochs needed: 20
evaluating individudal 18 - 36defd1fd03d5a95. Mean loss in evaluation epoch: 0.3178003430366516, epochs needed: 20
evaluating individudal 19 - a2f12ec89b45c5c3. Mean loss in evaluation epoch: 0.3175676167011261, epochs needed: 20
evaluating individudal 20 - 01cccf9d3e696d5f. Mean loss in evaluation epoch: 0.31898123025894165, epochs needed: 20
evaluating individudal 21 - 08a5d576f226f7d3. Mean loss in evaluation epoch: 0.32010847330093384, epochs needed: 20
evaluating individudal 22 - c8afeb99aedce02c. Mean loss in evaluation epoch: 0.31841444969177246, epochs needed: 20
evaluating individudal 23 - 9521d8f135bfd29e. Mean loss in evaluation epoch: 0.3184661865234375, epochs needed: 20
evaluating individudal 24 - 4f780ab512429bb1. Mean loss in evaluation epoch: 0.31873953342437744, epochs needed: 20
evaluating individudal 25 - 7778fe0a962bbebd. Mean loss in evaluation epoch: 0.3191438913345337, epochs needed: 20
evaluating individudal 26 - a728f4eb1a386f6b. Mean loss in evaluation epoch: 0.31916365027427673, epochs needed: 20
evaluating individudal 27 - 96102ddf2820b65b. Mean loss in evaluation epoch: 0.31991076469421387, epochs needed: 20
evaluating individudal 28 - fa95293c06a6bb73. Mean loss in evaluation epoch: 0.31923869252204895, epochs needed: 20
evaluating individudal 29 - c829a6ef181e64b5. Mean loss in evaluation epoch: 0.3180186450481415, epochs needed: 20
evaluating individudal 30 - e3dc37bea4eb4501. Mean loss in evaluation epoch: 0.3192291855812073, epochs needed: 20
evaluating individudal 31 - ba34b4487e35698f. Mean loss in evaluation epoch: 0.31857576966285706, epochs needed: 20
evaluating individudal 32 - 31642cf2a42eb0fa. Mean loss in evaluation epoch: 0.31889739632606506, epochs needed: 20
evaluating individudal 33 - 460ceb2aa7cc50a6. Mean loss in evaluation epoch: 0.31947046518325806, epochs needed: 20
evaluating individudal 34 - b1f71987eee5da2c. Mean loss in evaluation epoch: 0.3180672526359558, epochs needed: 20
evaluating individudal 35 - 3110c6ee5273bc3b. Mean loss in evaluation epoch: 0.31866493821144104, epochs needed: 20
evaluating individudal 36 - b91a2dbf5be22301. Mean loss in evaluation epoch: 0.3187788426876068, epochs needed: 20
evaluating individudal 37 - 061144da4395c340. Mean loss in evaluation epoch: 0.31766417622566223, epochs needed: 20
evaluating individudal 38 - 80ff6d790da60d9a. Mean loss in evaluation epoch: 0.31895148754119873, epochs needed: 20
evaluating individudal 39 - 4cc5802e723c9ad1. Mean loss in evaluation epoch: 0.3182794749736786, epochs needed: 20
evaluating individudal 0 - 6972c031aa44e5b6. Mean loss in evaluation epoch: 0.3176302909851074, epochs needed: 20
evaluating individudal 1 - 8a87dc6a2d231099. Mean loss in evaluation epoch: 0.31720754504203796, epochs needed: 20
evaluating individudal 2 - 9430c0ab4058a3f5. Mean loss in evaluation epoch: 0.3166326880455017, epochs needed: 20
evaluating individudal 3 - 3dbcc8fa73cd8edd. Mean loss in evaluation epoch: 0.3167802393436432, epochs needed: 20
evaluating individudal 4 - 44f9a62863d7071d. Mean loss in evaluation epoch: 0.3168175518512726, epochs needed: 20
evaluating individudal 5 - 5cab898a2fd4ed1e. Mean loss in evaluation epoch: 0.3167452812194824, epochs needed: 20
evaluating individudal 6 - de02a910fdf7b7d8. Mean loss in evaluation epoch: 0.31686797738075256, epochs needed: 20
evaluating individudal 7 - e9a1edd466dce318. Mean loss in evaluation epoch: 0.3173208236694336, epochs needed: 20
evaluating individudal 8 - 3c312db6726b6403. Mean loss in evaluation epoch: 0.3165036737918854, epochs needed: 20
evaluating individudal 9 - 540325448781064a. Mean loss in evaluation epoch: 0.31698063015937805, epochs needed: 20
Round 26 done. -----------------------------------------
------------------------- TRACKING ---------------------------
Matrix Hash: 3c312db6726b6403, num_times_seen_before: 1
ACC: 0.5526315789473684
TPR/FPR: 0.3611111111111111, 0.4025974025974026
Loss: 0.3165036737918854
Timestamp: 13455.252834400992
---------------------------------------------------------------
evaluating individudal 0 - d7c7c275a3d53dbd. Mean loss in evaluation epoch: 0.31804078817367554, epochs needed: 20
evaluating individudal 1 - ddde3a87bac662cb. Mean loss in evaluation epoch: 0.317720890045166, epochs needed: 20
evaluating individudal 2 - 2757e765a8dcd147. Mean loss in evaluation epoch: 0.31843429803848267, epochs needed: 20
evaluating individudal 3 - 1dd1db49f47b06c3. Mean loss in evaluation epoch: 0.31775736808776855, epochs needed: 20
evaluating individudal 4 - 940563270a99fb0d. Mean loss in evaluation epoch: 0.31994184851646423, epochs needed: 20
evaluating individudal 5 - bc90148ac692720f. Mean loss in evaluation epoch: 0.3192523121833801, epochs needed: 20
evaluating individudal 6 - 0f2a8b7a58334a42. Mean loss in evaluation epoch: 0.32118719816207886, epochs needed: 20
evaluating individudal 7 - e4612a2871e01327. Mean loss in evaluation epoch: 0.319389283657074, epochs needed: 20
evaluating individudal 8 - 1a650725a2c6e471. Mean loss in evaluation epoch: 0.3195323348045349, epochs needed: 20
evaluating individudal 9 - 16967df1a838ccfb. Mean loss in evaluation epoch: 0.32051023840904236, epochs needed: 20
evaluating individudal 10 - cfc0988ca53ffff2. Mean loss in evaluation epoch: 0.31726694107055664, epochs needed: 20
evaluating individudal 11 - df7bcb1295b5f609. Mean loss in evaluation epoch: 0.32033199071884155, epochs needed: 20
evaluating individudal 12 - f1931539a923da1f. Mean loss in evaluation epoch: 0.3199770748615265, epochs needed: 20
evaluating individudal 13 - b2e07c1006a7b708. Mean loss in evaluation epoch: 0.31854233145713806, epochs needed: 20
evaluating individudal 14 - 8af871082abbbacd. Mean loss in evaluation epoch: 0.317154198884964, epochs needed: 20
evaluating individudal 15 - 55c6ce5837586ce1. Mean loss in evaluation epoch: 0.31793922185897827, epochs needed: 20
evaluating individudal 16 - 02894697e045ec2c. Mean loss in evaluation epoch: 0.31803378462791443, epochs needed: 20
evaluating individudal 17 - 1d6c3a9e39c44051. Mean loss in evaluation epoch: 0.3187633156776428, epochs needed: 20
evaluating individudal 18 - 0635448eb030b985. Mean loss in evaluation epoch: 0.31871092319488525, epochs needed: 20
evaluating individudal 19 - 7ce984460bfbea9a. Mean loss in evaluation epoch: 0.3178360164165497, epochs needed: 20
evaluating individudal 20 - 3a30757cdc5b04ee. Mean loss in evaluation epoch: 0.3184151351451874, epochs needed: 20
evaluating individudal 21 - 18881c46ac3435b2. Mean loss in evaluation epoch: 0.31815141439437866, epochs needed: 20
evaluating individudal 22 - 821f16983e054303. Mean loss in evaluation epoch: 0.32025161385536194, epochs needed: 20
evaluating individudal 23 - 7261f1bb845a5e83. Mean loss in evaluation epoch: 0.31901344656944275, epochs needed: 20
evaluating individudal 24 - d1b09e63686ff564. Mean loss in evaluation epoch: 0.3209089934825897, epochs needed: 20
evaluating individudal 25 - 34b766b76c11a8f7. Mean loss in evaluation epoch: 0.31863608956336975, epochs needed: 20
evaluating individudal 26 - a6a4a7b52ceb9853. Mean loss in evaluation epoch: 0.3183053731918335, epochs needed: 20
evaluating individudal 27 - 4e2650c5bccfc6e2. Mean loss in evaluation epoch: 0.31753528118133545, epochs needed: 20
evaluating individudal 28 - 800d4f3bc031f403. Mean loss in evaluation epoch: 0.3194180727005005, epochs needed: 20
evaluating individudal 29 - 52f70e5418195eeb. Mean loss in evaluation epoch: 0.3179246187210083, epochs needed: 20
evaluating individudal 30 - 23986a5be735fc5f. Mean loss in evaluation epoch: 0.3196370005607605, epochs needed: 20
evaluating individudal 31 - 2d11ac87e095841c. Mean loss in evaluation epoch: 0.31653615832328796, epochs needed: 20
evaluating individudal 32 - 1f32e64fe2a2dc2a. Mean loss in evaluation epoch: 0.31901201605796814, epochs needed: 20
evaluating individudal 33 - 181c14e31dbe2db1. Mean loss in evaluation epoch: 0.3168085813522339, epochs needed: 20
evaluating individudal 34 - ae43bb59e52dacb5. Mean loss in evaluation epoch: 0.31831786036491394, epochs needed: 20
evaluating individudal 35 - 0d266b448404fd05. Mean loss in evaluation epoch: 0.3195902407169342, epochs needed: 20
evaluating individudal 36 - daf485ae2f77b3f5. Mean loss in evaluation epoch: 0.3174913227558136, epochs needed: 20
evaluating individudal 37 - d9209575d4c022e8. Mean loss in evaluation epoch: 0.3207516074180603, epochs needed: 20
evaluating individudal 38 - 554f27a52ba9fda2. Mean loss in evaluation epoch: 0.31744053959846497, epochs needed: 20
evaluating individudal 39 - 4053a53532c90ca1. Mean loss in evaluation epoch: 0.31879112124443054, epochs needed: 20
evaluating individudal 0 - 3c312db6726b6403. Mean loss in evaluation epoch: 0.3168293833732605, epochs needed: 20
evaluating individudal 1 - 9430c0ab4058a3f5. Mean loss in evaluation epoch: 0.3164965510368347, epochs needed: 20
